show_id,type,title,director,country,date_added,release_year,rating,duration,genre,description,year_added,month_added,season_count
s7180,Movie,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",United States,2018-07-13,2013,R,75,Stand-Up Comedy,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour.",2018,7,
s7181,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,United States,2018-10-01,2010,TV-MA,67,Stand-Up Comedy,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",2018,10,
s7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,Lori Kaye,United States,2019-01-01,2017,TV-MA,90,Documentaries,Makeup artist Kevyn Aucoin worked with top supermodels in the 1980s and 1990s. Personal videos merged with interviews provide a peek into his life.,2019,1,
s7184,Movie,Khalnayak,Subhash Ghai,India,2018-03-01,1993,TV-14,170,Action & Adventure,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation.,2018,3,
s7187,Movie,Khosla Ka Ghosla,Dibakar Banerjee,India,2018-08-02,2006,TV-14,124,Comedies,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property.,2018,8,
s7189,Movie,Khubsoorat,Hrishikesh Mukherjee,India,2019-12-31,1980,TV-PG,120,Classic Movies,A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.,2019,12,
s7190,Movie,Khushi,"Surya S.J., Sunil Kumar Agrawal",India,2018-03-01,2003,TV-14,157,Comedies,"While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other.",2018,3,
s7191,Movie,Kia and Cosmos,Sudipto Roy,India,2019-05-01,2018,TV-14,124,Dramas,A 15-year-old girl with autism attempts to write a mystery novel based on her hunt for the killer of a neighborhood cat.,2019,5,
s7192,Movie,Kickboxer: Retaliation,Dimitri Logothetis,United States,2018-04-26,2017,R,110,Action & Adventure,"Sloan's vow to never return to Thailand is cut short when he's kidnapped and taken to a Thai prison, where he's forced to fight a 400-pound brute.",2018,4,
s7193,Movie,Kickboxer: Vengeance,John Stockwell,United States,2016-12-08,2016,TV-MA,90,Action & Adventure,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion.",2016,12,
s7194,Movie,Kicking and Screaming,Noah Baumbach,United States,2019-11-04,1995,R,97,Comedies,"After graduating, four college roomies – petrified by the prospect of facing ""real life"" – reluctantly step into adulthood in this ensemble comedy.",2019,11,
s7195,Movie,Kid Kulafu,Paul Soriano,Philippines,2019-03-04,2015,TV-14,108,Dramas,"Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic.",2019,3,
s7196,Movie,Kidnapping Mr. Heineken,Daniel Alfredson,"Netherlands, Belgium, United Kingdom, United States",2017-09-08,2015,R,95,Action & Adventure,"When beer magnate Alfred ""Freddy"" Heineken is kidnapped in 1983, his abductors make the largest ransom demand in history.",2017,9,
s7198,Movie,Kill Bill: Vol. 1,Quentin Tarantino,"United States, Japan",2020-01-01,2003,R,111,Action & Adventure,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle. But she lives – and plots her vengeance.",2020,1,
s7199,Movie,Kill Bill: Vol. 2,Quentin Tarantino,United States,2020-01-01,2004,R,137,Action & Adventure,"The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise.",2020,1,
s7200,Movie,Kill Command,Steven Gomez,United Kingdom,2017-02-23,2016,TV-MA,100,Action & Adventure,"On a remote island, elite soldiers discover their training exercise is actually an experimental death trap teeming with efficiently lethal robots.",2017,2,
s7201,Movie,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,France,2019-05-01,2015,TV-14,53,Documentaries,"From politicians to officers, many attempted to kill Hitler – and failed. This documentary delves into the details of how their plots unraveled.",2019,5,
s7202,Movie,Kill Ratio,Paul Tanter,United States,2017-02-17,2016,TV-MA,87,Action & Adventure,"Posing as a telecom salesman at a business conference, a CIA agent fights to protect a fledgling Eastern European democracy from a military coup.",2017,2,
s7203,Movie,Kill the Irishman,Jonathan Hensleigh,United States,2020-08-21,2011,R,106,Action & Adventure,"This true crime tale charts the rise and fall of mobster Danny Greene, who faced down the Mafia to gain control of organized crime in 1970s Cleveland.",2020,8,
s7204,Movie,Killer Klowns from Outer Space,Stephen Chiodo,United States,2020-04-01,1988,PG-13,86,Comedies,"An alien band of killer clowns descends from the cosmos to harvest scores of small-town victims, cocooning their prey in cotton candy to eat later.",2020,4,
s7205,Movie,Killers,Robert Luketic,United States,2021-01-01,2010,PG-13,100,Action & Adventure,"After a whirlwind romance, Jen and Spencer settle into married life — until Spencer's secret past as a hit man shakes up their suburban bliss.",2021,1,
s7206,Movie,Kills on Wheels,Attila Till,Hungary,2018-03-15,2016,TV-MA,103,Action & Adventure,"Two young men with disabilities befriend a hitman in a wheelchair and become his helpers, only to wind up in the crosshairs of a Serbian mobster.",2018,3,
s7207,Movie,Kilo Two Bravo,Paul Katis,United Kingdom,2019-03-01,2014,R,109,Dramas,"On patrol in Afghanistan, a British paratrooper unit unwittingly ventures into a dry riverbed that turns out to be littered with land mines.",2019,3,
s7208,Movie,King Jack,Felix Thompson,United States,2016-07-01,2015,NR,81,Dramas,"Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend.",2016,7,
s7209,Movie,King's Ransom,Jeffrey W. Byrd,"United States, Canada",2019-11-01,2005,PG-13,98,Action & Adventure,"A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty.",2019,11,
s7211,Movie,Kingpin,"Peter Farrelly, Bobby Farrelly",United States,2020-01-01,1996,PG-13,114,Comedies,"After a bowler loses his hand, his career takes a nosedive. That is, until he uncovers the next big thing: an Amish kid named Ishmael.",2020,1,
s7212,Movie,Kings,Deniz Gamze Ergüven,"France, Belgium, China, United States",2018-10-29,2017,R,87,Dramas,A foster mom and her houseful of kids befriend a bitter neighbor after the Rodney King verdict is handed down in 1992 Los Angeles.,2018,10,
s7213,Movie,Kis Kisko Pyaar Karoon,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2017-11-01,2015,TV-PG,132,Comedies,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.",2017,11,
s7214,Movie,Kiss the Girls,Gary Fleder,United States,2020-01-01,1997,R,116,Thrillers,A forensic psychologist teams up with an escaped kidnapping victim to hunt down a serial killer who abducts and dominates strong-willed women.,2020,1,
s7217,Movie,KL Zombi,Woo Ming Jin,Malaysia,2017-08-21,2013,TV-14,92,Comedies,A field hockey-playing pizza delivery boy finds himself transformed from slacker to zombie slayer during an outbreak of the undead in Kuala Lumpur.,2017,8,
s7219,Movie,Knock Knock,Eli Roth,"United States, Chile, Israel",2020-11-01,2015,R,99,Horror Movies,A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.,2020,11,
s7220,Movie,Know Your Enemy - Japan,"Frank Capra, Joris Ivens",United States,2017-03-31,1945,TV-14,63,Classic Movies,"Though culturally insensitive by modern standards, this propaganda film examines the history of Japan from the 16th century through the 1930s.",2017,3,
s7221,Movie,Knowing,Alex Proyas,"United States, United Kingdom, Australia",2019-10-01,2009,PG-13,121,Sci-Fi & Fantasy,An MIT astrophysics professor and his son unearth a string of numbers from a time capsule that seem to reveal a cataclysm that will wipe out humanity.,2019,10,
s7222,Movie,Koko: The Gorilla Who Talks,Jonathan Taylor,United Kingdom,2017-03-01,2016,TV-G,56,Documentaries,"Witness the incredible, decades-long friendship between Koko the gorilla and Penny Patterson, who taught Koko to communicate via sign language.",2017,3,
s7224,Movie,Kon-Tiki,"Joachim Rønning, Espen Sandberg","United Kingdom, Norway, Denmark, Germany, Sweden",2019-04-26,2012,PG-13,96,Action & Adventure,"With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific.",2019,4,
s7225,Movie,Koshish,Gulzar,India,2019-12-31,1972,TV-14,115,International Movies,A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.,2019,12,
s7226,Movie,Kraftidioten,Hans Petter Moland,"Norway, Denmark, Sweden",2017-01-05,2014,TV-MA,117,Comedies,"When he sets out to avenge his son's murder, mild-mannered snowplow driver Nils sparks a war between a Norwegian mobster and his Serbian rival.",2017,1,
s7228,Movie,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",Missing,2017-09-08,2013,TV-Y7,62,Children & Family Movies,"An artisan is cheated of his payment, a lion of his throne and a brother of his inheritance in these three stories of deception and justice.",2017,9,
s7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",Missing,2017-09-08,2016,TV-Y,65,Children & Family Movies,"A cat, monkey and donkey team up to narrate folktales about friendship from Northeast India, and the Indian regions of Bihar and Rajasthan.",2017,9,
s7230,Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,Missing,2017-09-08,2012,TV-Y7,61,Children & Family Movies,"In three comic-strip-style tales, a boy tries to sell wisdom, a demon is released from captivity, and a king assigns impossible tasks to his minister.",2017,9,
s7231,Movie,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,India,2017-11-17,2017,TV-Y7,65,Children & Family Movies,"In three tales about fear, a baby elephant gets captured by a circus, two boys enter a haunted house and a parrot faces his fear of flying.",2017,11,
s7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,Missing,2017-09-08,2017,TV-Y7,65,Children & Family Movies,"A cat, monkey and donkey learn the consequences of cheating through stories from the Indian regions of Rajasthan, West Bengal and Maharashtra.",2017,9,
s7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",Missing,2017-09-08,2013,TV-Y7,60,Children & Family Movies,"The consequences of trickery are explored in stories involving an inconsiderate husband, two greedy courtiers, and a kind man who loses everything.",2017,9,
s7235,Movie,Krisha,Trey Edward Shults,United States,2018-11-07,2015,R,81,Dramas,"After 10 years away from her family, Krisha returns for Thanksgiving, but bitter grudges and troubling addictions threaten to ruin the event.",2018,11,
s7237,Movie,Kristy,Oliver Blackburn,United States,2015-10-31,2013,NR,85,Horror Movies,"Opting to stay on campus over the Thanksgiving holiday, coed Justine and a handful of friends find their break violently disrupted by a sadistic gang.",2015,10,
s7238,Movie,Krystal,William H. Macy,United States,2019-01-01,2017,R,93,Comedies,A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.,2019,1,
s7239,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,India,2019-12-31,2017,TV-MA,126,Dramas,"Accused of killing a politician, a local grocer’s fight to prove his innocence reveals his lifelong struggles with injustice leading up to the incident.",2019,12,
s7240,Movie,Kung Fu Hustle,Stephen Chow,"Hong Kong, China, United States",2020-04-01,2004,R,99,Action & Adventure,"Sing, a mobster in 1940s China, longs to be as cool as the formally clad Axe Gang, a band of killers who rule Hong Kong, but can only pretend.",2020,4,
s7241,Movie,Kung Fu Magoo,Andrés Couturier,"Mexico, United States",2018-08-01,2010,TV-Y7,79,Children & Family Movies,"Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants.",2018,8,
s7242,Movie,Kung Fu Panda: Holiday,Tim Johnson,United States,2012-12-01,2010,TV-PG,26,Children & Family Movies,"As preparations for the Winter Feast build, Po is caught between his obligations as the Dragon Warrior and his family holiday traditions.",2012,12,
s7243,Movie,Kung Fu Yoga,Stanley Tong,"China, India, Nepal",2017-10-06,2017,TV-PG,107,Action & Adventure,Two mismatched archaeologists battle a team of vicious mercenaries in a race to discover an ancient Tibetan treasure of unimaginable worth.,2017,10,
s7244,Movie,Kuppivala,Suresh Pillai,Missing,2018-08-01,2017,TV-14,133,Dramas,A young woman talented at traditional dance finds her life changed when her love for a man clashes with the wishes of her father.,2018,8,
s7245,Movie,Kurt & Courtney,Nick Broomfield,United Kingdom,2019-01-08,1998,R,95,Documentaries,"This film charts Nirvana's Kurt Cobain's rise to fame, his drug-addled romance with Courtney Love and the conspiracy theories surrounding his death.",2019,1,
s7247,Movie,Kurtulus Son Durak,Yusuf Pirhasan,Turkey,2017-03-10,2012,TV-MA,100,Comedies,"When a recently single psychologist moves to a new neighborhood, she finds friendship with women starting to rebel against years of domestic abuse.",2017,3,
